segment# 	 segment 	 word 	 word_start 	 word_end 	 word_duration 	 word_confidence 	 file 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 Can 	 68.2 	 68.4 	 0.20000000000000284 	 0.974 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 Germany 	 68.4 	 68.74 	 0.3399999999999892 	 0.988 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 conquer 	 68.74 	 69.26 	 0.5200000000000102 	 0.993 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 the 	 69.26 	 69.46 	 0.19999999999998863 	 0.996 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 world 	 69.46 	 69.88 	 0.4200000000000017 	 0.996 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 through 	 69.88 	 70.22 	 0.3400000000000034 	 0.972 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 the 	 70.22 	 70.48 	 0.2600000000000051 	 0.997 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 air? 	 70.48 	 71 	 0.519999999999996 	 0.995 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 Michael 	 71.28 	 71.56 	 0.28000000000000114 	 0.948 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 Smith 	 71.56 	 72.02 	 0.45999999999999375 	 0.995 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 looked 	 72.02 	 72.38 	 0.35999999999999943 	 0.984 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 at 	 72.38 	 72.6 	 0.21999999999999886 	 0.974 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 the 	 72.6 	 72.7 	 0.10000000000000853 	 0.945 	  Main3 
18 	 into the chair. Can Germany conquer the world through the air? Michael Smith looked at the pictures 	 pictures 	 72.7 	 73.06 	 0.35999999999999943 	 0.889 	  Main3 
20 	 of bombing planes and of ruined streets. 	 of 	 73.1 	 73.32 	 0.21999999999999886 	 0.997 	  Main3 
20 	 of bombing planes and of ruined streets. 	 bombing 	 73.32 	 73.64 	 0.3200000000000074 	 0.925 	  Main3 
20 	 of bombing planes and of ruined streets. 	 planes 	 73.64 	 74.06 	 0.4200000000000017 	 0.975 	  Main3 
20 	 of bombing planes and of ruined streets. 	 and 	 74.06 	 74.36 	 0.29999999999999716 	 0.959 	  Main3 
20 	 of bombing planes and of ruined streets. 	 of 	 74.36 	 74.52 	 0.1599999999999966 	 0.796 	  Main3 
20 	 of bombing planes and of ruined streets. 	 ruined 	 74.52 	 74.76 	 0.2400000000000091 	 0.664 	  Main3 
20 	 of bombing planes and of ruined streets. 	 streets. 	 74.76 	 75.14 	 0.37999999999999545 	 0.994 	  Main3 
1 	 Something struck his shoulder. 	 Something 	 0.46 	 0.8 	 0.34 	 0.747 	  Main4 
1 	 Something struck his shoulder. 	 struck 	 0.8 	 1.22 	 0.41999999999999993 	 0.973 	  Main4 
1 	 Something struck his shoulder. 	 his 	 1.22 	 1.48 	 0.26 	 0.983 	  Main4 
1 	 Something struck his shoulder. 	 shoulder. 	 1.48 	 1.86 	 0.3800000000000001 	 0.984 	  Main4 
3 	 I've been looking all over this hotel for you. 	 I've 	 2.36 	 2.74 	 0.38000000000000034 	 0.956 	  Main4 
3 	 I've been looking all over this hotel for you. 	 been 	 2.74 	 2.84 	 0.09999999999999964 	 0.998 	  Main4 
3 	 I've been looking all over this hotel for you. 	 looking 	 2.84 	 3.1 	 0.26000000000000023 	 0.996 	  Main4 
3 	 I've been looking all over this hotel for you. 	 all 	 3.1 	 3.44 	 0.33999999999999986 	 0.993 	  Main4 
3 	 I've been looking all over this hotel for you. 	 over 	 3.44 	 3.7 	 0.26000000000000023 	 0.998 	  Main4 
3 	 I've been looking all over this hotel for you. 	 this 	 3.7 	 3.88 	 0.17999999999999972 	 0.978 	  Main4 
3 	 I've been looking all over this hotel for you. 	 hotel 	 3.88 	 4.22 	 0.33999999999999986 	 0.997 	  Main4 
3 	 I've been looking all over this hotel for you. 	 for 	 4.22 	 4.48 	 0.2600000000000007 	 0.987 	  Main4 
3 	 I've been looking all over this hotel for you. 	 you. 	 4.48 	 5.08 	 0.5999999999999996 	 0.998 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 Said 	 5.3 	 5.52 	 0.21999999999999975 	 0.522 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 Mrs. 	 5.52 	 5.78 	 0.2600000000000007 	 0.635 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 Smith, 	 5.94 	 6.18 	 0.23999999999999932 	 0.97 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 why 	 6.72 	 6.82 	 0.10000000000000053 	 0.634 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 do 	 6.82 	 6.96 	 0.13999999999999968 	 0.993 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 you 	 6.96 	 7.02 	 0.05999999999999961 	 0.994 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 have 	 7.02 	 7.2 	 0.1800000000000006 	 0.995 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 to 	 7.2 	 7.36 	 0.16000000000000014 	 0.993 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 hide 	 7.36 	 7.64 	 0.27999999999999936 	 0.996 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 in 	 7.64 	 7.86 	 0.22000000000000064 	 0.974 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 this 	 7.86 	 8.06 	 0.20000000000000018 	 0.992 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 old 	 8.06 	 8.32 	 0.2599999999999998 	 0.957 	  Main4 
5 	 Said Mrs. Smith, why do you have to hide in this old chair? 	 chair? 	 8.32 	 8.68 	 0.35999999999999943 	 0.993 	  Main4 
7 	 How did you expect me to find you? 	 How 	 9.12 	 9.32 	 0.20000000000000107 	 0.992 	  Main4 
7 	 How did you expect me to find you? 	 did 	 9.32 	 9.48 	 0.16000000000000014 	 0.989 	  Main4 
7 	 How did you expect me to find you? 	 you 	 9.48 	 9.6 	 0.11999999999999922 	 0.995 	  Main4 
7 	 How did you expect me to find you? 	 expect 	 9.6 	 10.1 	 0.5 	 0.998 	  Main4 
7 	 How did you expect me to find you? 	 me 	 10.1 	 10.32 	 0.22000000000000064 	 0.998 	  Main4 
7 	 How did you expect me to find you? 	 to 	 10.32 	 10.5 	 0.17999999999999972 	 0.999 	  Main4 
7 	 How did you expect me to find you? 	 find 	 10.5 	 10.78 	 0.27999999999999936 	 0.997 	  Main4 
7 	 How did you expect me to find you? 	 you? 	 10.78 	 11.14 	 0.3600000000000012 	 0.999 	  Main4 
9 	 Things close in. 	 Things 	 11.52 	 11.86 	 0.33999999999999986 	 0.964 	  Main4 
9 	 Things close in. 	 close 	 11.86 	 12.22 	 0.3600000000000012 	 0.971 	  Main4 
9 	 Things close in. 	 in. 	 12.22 	 12.82 	 0.5999999999999996 	 0.925 	  Main4 
11 	 Said Michael Smith vaguely. 	 Said 	 13.06 	 13.3 	 0.2400000000000002 	 0.902 	  Main4 
11 	 Said Michael Smith vaguely. 	 Michael 	 13.3 	 13.6 	 0.29999999999999893 	 0.969 	  Main4 
11 	 Said Michael Smith vaguely. 	 Smith 	 13.6 	 13.92 	 0.3200000000000003 	 0.958 	  Main4 
11 	 Said Michael Smith vaguely. 	 vaguely. 	 13.92 	 14.42 	 0.5 	 0.929 	  Main4 
13 	 What? 	 What? 	 16.08 	 16.38 	 0.3000000000000007 	 0.964 	  Main4 
15 	 Mrs. Smith said, did you get the what sits name? 	 Mrs. 	 17.16 	 17.5 	 0.33999999999999986 	 0.86 	  Main4 
15 	 Mrs. Smith said, did you get the what sits name? 	 Smith 	 17.58 	 17.88 	 0.3000000000000007 	 0.99 	  Main4 
15 	 Mrs. Smith said, did you get the what sits name? 	 said, 	 17.88 	 18.32 	 0.4400000000000013 	 0.998 	  Main4 
15 	 Mrs. Smith said, did you get the what sits name? 	 did 	 18.62 	 18.78 	 0.16000000000000014 	 0.663 	  Main4 
15 	 Mrs. Smith said, did you get the what sits name? 	 you 	 18.78 	 18.92 	 0.14000000000000057 	 0.998 	  Main4 
15 	 Mrs. Smith said, did you get the what sits name? 	 get 	 18.92 	 19.18 	 0.259999999999998 	 0.998 	  Main4 
15 	 Mrs. Smith said, did you get the what sits name? 	 the 	 19.18 	 19.4 	 0.21999999999999886 	 0.986 	  Main4 
15 	 Mrs. Smith said, did you get the what sits name? 	 what 	 19.4 	 19.6 	 0.20000000000000284 	 0.658 	  Main4 
15 	 Mrs. Smith said, did you get the what sits name? 	 sits 	 19.6 	 19.86 	 0.259999999999998 	 0.375 	  Main4 
15 	 Mrs. Smith said, did you get the what sits name? 	 name? 	 19.86 	 20.14 	 0.28000000000000114 	 0.952 	  Main4 
17 	 The puppy biscuit? 	 The 	 20.58 	 20.76 	 0.18000000000000327 	 0.968 	  Main4 
17 	 The puppy biscuit? 	 puppy 	 20.76 	 21.02 	 0.259999999999998 	 0.923 	  Main4 
17 	 The puppy biscuit? 	 biscuit? 	 21.02 	 21.44 	 0.4200000000000017 	 0.866 	  Main4 
19 	 What's in that box? 	 What's 	 21.94 	 22.3 	 0.35999999999999943 	 0.984 	  Main4 
19 	 What's in that box? 	 in 	 22.3 	 22.38 	 0.0799999999999983 	 0.998 	  Main4 
19 	 What's in that box? 	 that 	 22.38 	 22.64 	 0.26000000000000156 	 0.996 	  Main4 
19 	 What's in that box? 	 box? 	 22.64 	 23 	 0.35999999999999943 	 0.999 	  Main4 
21 	 Shoes. 	 Shoes. 	 23.6 	 24.24 	 0.639999999999997 	 0.706 	  Main4 
23 	 Said Michael. 	 Said 	 24.66 	 24.92 	 0.26000000000000156 	 0.983 	  Main4 
23 	 Said Michael. 	 Michael. 	 24.92 	 25.26 	 0.33999999999999986 	 0.995 	  Main4 
25 	 Couldn't you have put them on in the store? 	 Couldn't 	 25.78 	 26.06 	 0.2799999999999976 	 0.973 	  Main4 
25 	 Couldn't you have put them on in the store? 	 you 	 26.06 	 26.22 	 0.16000000000000014 	 0.998 	  Main4 
25 	 Couldn't you have put them on in the store? 	 have 	 26.22 	 26.4 	 0.17999999999999972 	 0.984 	  Main4 
25 	 Couldn't you have put them on in the store? 	 put 	 26.4 	 26.56 	 0.16000000000000014 	 0.999 	  Main4 
25 	 Couldn't you have put them on in the store? 	 them 	 26.56 	 26.8 	 0.240000000000002 	 0.997 	  Main4 
25 	 Couldn't you have put them on in the store? 	 on 	 26.8 	 27.06 	 0.259999999999998 	 0.985 	  Main4 
25 	 Couldn't you have put them on in the store? 	 in 	 27.06 	 27.22 	 0.16000000000000014 	 0.982 	  Main4 
25 	 Couldn't you have put them on in the store? 	 the 	 27.22 	 27.5 	 0.28000000000000114 	 0.994 	  Main4 
25 	 Couldn't you have put them on in the store? 	 store? 	 27.5 	 27.74 	 0.23999999999999844 	 0.984 	  Main4 
27 	 I was thinking. 	 I 	 28.22 	 28.4 	 0.17999999999999972 	 0.636 	  Main4 
27 	 I was thinking. 	 was 	 28.4 	 28.6 	 0.20000000000000284 	 0.996 	  Main4 
27 	 I was thinking. 	 thinking. 	 28.6 	 28.96 	 0.35999999999999943 	 0.992 	  Main4 
29 	 Said Michael. 	 Said 	 29.52 	 29.72 	 0.1999999999999993 	 0.974 	  Main4 
29 	 Said Michael. 	 Michael. 	 29.72 	 30.06 	 0.33999999999999986 	 0.991 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 Does 	 30.54 	 30.72 	 0.17999999999999972 	 0.99 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 it 	 30.72 	 30.92 	 0.20000000000000284 	 0.996 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 ever 	 30.92 	 31.12 	 0.1999999999999993 	 0.998 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 occur 	 31.12 	 31.48 	 0.35999999999999943 	 0.934 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 to 	 31.48 	 31.72 	 0.23999999999999844 	 0.996 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 you 	 31.72 	 31.96 	 0.240000000000002 	 0.996 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 that 	 31.96 	 32.18 	 0.21999999999999886 	 0.981 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 I 	 32.18 	 32.38 	 0.20000000000000284 	 0.988 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 am 	 32.38 	 32.56 	 0.17999999999999972 	 0.992 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 sometimes 	 32.56 	 32.94 	 0.37999999999999545 	 0.962 	  Main4 
31 	 Does it ever occur to you that I am sometimes thinking? 	 thinking? 	 32.94 	 33.36 	 0.4200000000000017 	 0.976 	  Main4 
33 	 She looked at him. 	 She 	 33.88 	 34.1 	 0.21999999999999886 	 0.986 	  Main4 
33 	 She looked at him. 	 looked 	 34.1 	 34.36 	 0.259999999999998 	 0.998 	  Main4 
33 	 She looked at him. 	 at 	 34.36 	 34.48 	 0.11999999999999744 	 1.0 	  Main4 
33 	 She looked at him. 	 him. 	 34.48 	 34.5 	 0.020000000000003126 	 0.997 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 I'm 	 35.12 	 35.5 	 0.38000000000000256 	 0.987 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 going 	 35.5 	 35.72 	 0.21999999999999886 	 0.995 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 to 	 35.72 	 35.8 	 0.0799999999999983 	 0.992 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 take 	 35.8 	 35.98 	 0.17999999999999972 	 0.999 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 your 	 35.98 	 36.16 	 0.17999999999999972 	 0.98 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 temperature 	 36.16 	 36.58 	 0.4200000000000017 	 0.965 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 when 	 36.58 	 36.94 	 0.35999999999999943 	 0.981 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 I 	 36.94 	 37.04 	 0.10000000000000142 	 0.989 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 get 	 37.04 	 37.2 	 0.1600000000000037 	 0.991 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 you 	 37.2 	 37.4 	 0.19999999999999574 	 0.956 	  Main4 
35 	 I'm going to take your temperature when I get you home. 	 home. 	 37.4 	 37.48 	 0.0799999999999983 	 0.999 	  Main4 
37 	 She said. 	 She 	 38.22 	 38.5 	 0.28000000000000114 	 0.983 	  Main4 
37 	 She said. 	 said. 	 38.5 	 38.78 	 0.28000000000000114 	 0.997 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 They 	 40.46 	 40.66 	 0.19999999999999574 	 0.972 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 went 	 40.66 	 40.9 	 0.240000000000002 	 0.998 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 out 	 40.9 	 41.24 	 0.3400000000000034 	 0.982 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 through 	 41.24 	 41.42 	 0.17999999999999972 	 0.989 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 the 	 41.42 	 41.54 	 0.11999999999999744 	 0.993 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 revolving 	 41.54 	 42.08 	 0.5399999999999991 	 0.992 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 doors 	 42.08 	 42.46 	 0.38000000000000256 	 0.971 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 that 	 42.46 	 42.74 	 0.28000000000000114 	 0.874 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 made 	 42.74 	 42.96 	 0.21999999999999886 	 0.954 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 a 	 42.96 	 43.14 	 0.17999999999999972 	 0.887 	  Main4 
39 	 They went out through the revolving doors that made a faintly 	 faintly 	 43.14 	 43.45 	 0.3100000000000023 	 0.995 	  Main4 
40 	 Dariusive whistling sound when you push them. 	 Dariusive 	 43.45 	 44.04 	 0.5899999999999963 	 0.347 	  Main4 
40 	 Dariusive whistling sound when you push them. 	 whistling 	 44.04 	 44.44 	 0.3999999999999986 	 0.64 	  Main4 
40 	 Dariusive whistling sound when you push them. 	 sound 	 44.44 	 44.82 	 0.38000000000000256 	 0.997 	  Main4 
40 	 Dariusive whistling sound when you push them. 	 when 	 44.82 	 45.06 	 0.240000000000002 	 0.98 	  Main4 
40 	 Dariusive whistling sound when you push them. 	 you 	 45.06 	 45.16 	 0.09999999999999432 	 0.991 	  Main4 
40 	 Dariusive whistling sound when you push them. 	 push 	 45.16 	 45.36 	 0.20000000000000284 	 0.628 	  Main4 
40 	 Dariusive whistling sound when you push them. 	 them. 	 45.36 	 45.48 	 0.11999999999999744 	 0.988 	  Main4 
42 	 It was two blocks to the parking lot. 	 It 	 46.04 	 46.18 	 0.14000000000000057 	 0.987 	  Main4 
42 	 It was two blocks to the parking lot. 	 was 	 46.18 	 46.36 	 0.17999999999999972 	 0.998 	  Main4 
42 	 It was two blocks to the parking lot. 	 two 	 46.36 	 46.58 	 0.21999999999999886 	 0.715 	  Main4 
42 	 It was two blocks to the parking lot. 	 blocks 	 46.58 	 46.96 	 0.38000000000000256 	 0.984 	  Main4 
42 	 It was two blocks to the parking lot. 	 to 	 46.96 	 47.16 	 0.19999999999999574 	 0.99 	  Main4 
42 	 It was two blocks to the parking lot. 	 the 	 47.16 	 47.3 	 0.14000000000000057 	 0.997 	  Main4 
42 	 It was two blocks to the parking lot. 	 parking 	 47.3 	 47.62 	 0.3200000000000003 	 0.998 	  Main4 
42 	 It was two blocks to the parking lot. 	 lot. 	 47.62 	 48 	 0.38000000000000256 	 0.998 	  Main4 
44 	 At the drug store on the corner she said, 	 At 	 48.36 	 48.54 	 0.17999999999999972 	 0.991 	  Main4 
44 	 At the drug store on the corner she said, 	 the 	 48.54 	 48.66 	 0.11999999999999744 	 0.997 	  Main4 
44 	 At the drug store on the corner she said, 	 drug 	 48.66 	 48.88 	 0.22000000000000597 	 0.98 	  Main4 
44 	 At the drug store on the corner she said, 	 store 	 48.88 	 49.14 	 0.259999999999998 	 0.551 	  Main4 
44 	 At the drug store on the corner she said, 	 on 	 49.14 	 49.32 	 0.17999999999999972 	 0.986 	  Main4 
44 	 At the drug store on the corner she said, 	 the 	 49.32 	 49.4 	 0.0799999999999983 	 0.998 	  Main4 
44 	 At the drug store on the corner she said, 	 corner 	 49.4 	 49.68 	 0.28000000000000114 	 0.986 	  Main4 
44 	 At the drug store on the corner she said, 	 she 	 49.68 	 49.94 	 0.259999999999998 	 0.688 	  Main4 
44 	 At the drug store on the corner she said, 	 said, 	 49.94 	 50.2 	 0.2600000000000051 	 0.989 	  Main4 
46 	 Wait here for me. 	 Wait 	 50.9 	 51.18 	 0.28000000000000114 	 0.6 	  Main4 
46 	 Wait here for me. 	 here 	 51.18 	 51.42 	 0.240000000000002 	 0.946 	  Main4 
46 	 Wait here for me. 	 for 	 51.42 	 51.48 	 0.05999999999999517 	 0.991 	  Main4 
46 	 Wait here for me. 	 me. 	 51.48 	 51.5 	 0.020000000000003126 	 0.999 	  Main4 
48 	 I forgot something. 	 I 	 52.14 	 52.3 	 0.1599999999999966 	 0.968 	  Main4 
48 	 I forgot something. 	 forgot 	 52.3 	 52.64 	 0.3400000000000034 	 0.993 	  Main4 
48 	 I forgot something. 	 something. 	 52.64 	 53.06 	 0.4200000000000017 	 0.996 	  Main4 
50 	 I won't be a minute. 	 I 	 53.62 	 53.78 	 0.1600000000000037 	 0.88 	  Main4 
50 	 I won't be a minute. 	 won't 	 53.78 	 54.06 	 0.28000000000000114 	 0.995 	  Main4 
50 	 I won't be a minute. 	 be 	 54.06 	 54.24 	 0.17999999999999972 	 0.999 	  Main4 
50 	 I won't be a minute. 	 a 	 54.24 	 54.36 	 0.11999999999999744 	 0.992 	  Main4 
50 	 I won't be a minute. 	 minute. 	 54.36 	 54.48 	 0.11999999999999744 	 0.98 	  Main4 
52 	 She was more than a minute. 	 She 	 55.08 	 55.3 	 0.21999999999999886 	 0.85 	  Main4 
52 	 She was more than a minute. 	 was 	 55.3 	 55.56 	 0.2600000000000051 	 0.999 	  Main4 
52 	 She was more than a minute. 	 more 	 55.56 	 55.82 	 0.259999999999998 	 0.997 	  Main4 
52 	 She was more than a minute. 	 than 	 55.82 	 56 	 0.17999999999999972 	 0.997 	  Main4 
52 	 She was more than a minute. 	 a 	 56 	 56.12 	 0.11999999999999744 	 0.999 	  Main4 
52 	 She was more than a minute. 	 minute. 	 56.12 	 56.38 	 0.2600000000000051 	 0.994 	  Main4 
54 	 Michael Smith lighted a cigarette. 	 Michael 	 56.96 	 57.3 	 0.3399999999999963 	 0.981 	  Main4 
54 	 Michael Smith lighted a cigarette. 	 Smith 	 57.3 	 57.78 	 0.480000000000004 	 0.982 	  Main4 
54 	 Michael Smith lighted a cigarette. 	 lighted 	 57.78 	 58.24 	 0.46000000000000085 	 0.683 	  Main4 
54 	 Michael Smith lighted a cigarette. 	 a 	 58.24 	 58.4 	 0.1599999999999966 	 0.987 	  Main4 
54 	 Michael Smith lighted a cigarette. 	 cigarette. 	 58.4 	 58.84 	 0.44000000000000483 	 0.996 	  Main4 
56 	 To begin to rain. 	 To 	 59.3 	 59.46 	 0.1600000000000037 	 0.516 	  Main4 
56 	 To begin to rain. 	 begin 	 59.46 	 59.72 	 0.259999999999998 	 0.603 	  Main4 
56 	 To begin to rain. 	 to 	 59.72 	 59.96 	 0.240000000000002 	 0.993 	  Main4 
56 	 To begin to rain. 	 rain. 	 59.96 	 60.18 	 0.21999999999999886 	 0.663 	  Main4 
58 	 Rain with sleet in it. 	 Rain 	 60.88 	 61.24 	 0.35999999999999943 	 0.824 	  Main4 
58 	 Rain with sleet in it. 	 with 	 61.24 	 61.54 	 0.29999999999999716 	 0.874 	  Main4 
58 	 Rain with sleet in it. 	 sleet 	 61.54 	 61.86 	 0.3200000000000003 	 0.512 	  Main4 
58 	 Rain with sleet in it. 	 in 	 61.86 	 61.98 	 0.11999999999999744 	 0.991 	  Main4 
58 	 Rain with sleet in it. 	 it. 	 61.98 	 62.18 	 0.20000000000000284 	 0.993 	  Main4 
60 	 He stood up against the wall of the drug store. 	 He 	 62.58 	 62.74 	 0.1600000000000037 	 0.978 	  Main4 
60 	 He stood up against the wall of the drug store. 	 stood 	 62.74 	 62.98 	 0.23999999999999488 	 0.999 	  Main4 
60 	 He stood up against the wall of the drug store. 	 up 	 62.98 	 63.24 	 0.2600000000000051 	 0.997 	  Main4 
60 	 He stood up against the wall of the drug store. 	 against 	 63.24 	 63.58 	 0.3399999999999963 	 0.997 	  Main4 
60 	 He stood up against the wall of the drug store. 	 the 	 63.58 	 63.8 	 0.21999999999999886 	 0.99 	  Main4 
60 	 He stood up against the wall of the drug store. 	 wall 	 63.8 	 64 	 0.20000000000000284 	 0.991 	  Main4 
60 	 He stood up against the wall of the drug store. 	 of 	 64 	 64.2 	 0.20000000000000284 	 0.991 	  Main4 
60 	 He stood up against the wall of the drug store. 	 the 	 64.2 	 64.28 	 0.0799999999999983 	 0.983 	  Main4 
60 	 He stood up against the wall of the drug store. 	 drug 	 64.28 	 64.52 	 0.23999999999999488 	 0.942 	  Main4 
60 	 He stood up against the wall of the drug store. 	 store. 	 64.52 	 64.88 	 0.35999999999999943 	 0.776 	  Main4 
62 	 Smoking. 	 Smoking. 	 65.54 	 65.74 	 0.19999999999998863 	 0.953 	  Main4 
63 	 He put his shoulders back and his heels together. 	 He 	 65.74 	 66.8 	 1.0600000000000023 	 0.982 	  Main4 
63 	 He put his shoulders back and his heels together. 	 put 	 66.8 	 66.98 	 0.18000000000000682 	 0.995 	  Main4 
63 	 He put his shoulders back and his heels together. 	 his 	 66.98 	 67.24 	 0.2599999999999909 	 0.998 	  Main4 
63 	 He put his shoulders back and his heels together. 	 shoulders 	 67.24 	 67.54 	 0.30000000000001137 	 0.987 	  Main4 
63 	 He put his shoulders back and his heels together. 	 back 	 67.54 	 68.02 	 0.47999999999998977 	 0.998 	  Main4 
63 	 He put his shoulders back and his heels together. 	 and 	 68.02 	 68.2 	 0.18000000000000682 	 0.945 	  Main4 
63 	 He put his shoulders back and his heels together. 	 his 	 68.2 	 68.44 	 0.23999999999999488 	 0.975 	  Main4 
63 	 He put his shoulders back and his heels together. 	 heels 	 68.44 	 68.7 	 0.2600000000000051 	 0.969 	  Main4 
63 	 He put his shoulders back and his heels together. 	 together. 	 68.7 	 69.14 	 0.4399999999999977 	 0.996 	  Main4 
65 	 To hell with the hankerchief. 	 To 	 69.68 	 69.9 	 0.21999999999999886 	 0.986 	  Main4 
65 	 To hell with the hankerchief. 	 hell 	 69.9 	 70.14 	 0.23999999999999488 	 0.965 	  Main4 
65 	 To hell with the hankerchief. 	 with 	 70.14 	 70.38 	 0.23999999999999488 	 0.998 	  Main4 
65 	 To hell with the hankerchief. 	 the 	 70.38 	 70.48 	 0.10000000000000853 	 0.983 	  Main4 
65 	 To hell with the hankerchief. 	 hankerchief. 	 70.48 	 71.08 	 0.5999999999999943 	 0.51 	  Main4 
67 	 Said Michael Smith scornfully. 	 Said 	 71.7 	 71.94 	 0.23999999999999488 	 0.987 	  Main4 
67 	 Said Michael Smith scornfully. 	 Michael 	 71.94 	 72.3 	 0.35999999999999943 	 0.995 	  Main4 
67 	 Said Michael Smith scornfully. 	 Smith 	 72.3 	 72.68 	 0.38000000000000966 	 0.995 	  Main4 
67 	 Said Michael Smith scornfully. 	 scornfully. 	 72.68 	 73.3 	 0.6199999999999903 	 0.805 	  Main4 
69 	 He took one last drag on his cigarette and snapped it away. 	 He 	 73.78 	 73.94 	 0.1599999999999966 	 0.993 	  Main4 
69 	 He took one last drag on his cigarette and snapped it away. 	 took 	 73.94 	 74.18 	 0.2400000000000091 	 0.999 	  Main4 
69 	 He took one last drag on his cigarette and snapped it away. 	 one 	 74.18 	 74.5 	 0.3199999999999932 	 0.995 	  Main4 
69 	 He took one last drag on his cigarette and snapped it away. 	 last 	 74.5 	 74.8 	 0.29999999999999716 	 0.989 	  Main4 
69 	 He took one last drag on his cigarette and snapped it away. 	 drag 	 74.8 	 75.16 	 0.35999999999999943 	 0.85 	  Main4 
69 	 He took one last drag on his cigarette and snapped it away. 	 on 	 75.16 	 75.34 	 0.18000000000000682 	 0.994 	  Main4 
69 	 He took one last drag on his cigarette and snapped it away. 	 his 	 75.34 	 75.52 	 0.1799999999999926 	 0.988 	  Main4 
69 	 He took one last drag on his cigarette and snapped it away. 	 cigarette 	 75.52 	 75.9 	 0.38000000000000966 	 0.997 	  Main4 
69 	 He took one last drag on his cigarette and snapped it away. 	 and 	 75.9 	 76.2 	 0.29999999999999716 	 0.877 	  Main4 
69 	 He took one last drag on his cigarette and snapped it away. 	 snapped 	 76.2 	 76.54 	 0.3400000000000034 	 0.914 	  Main4 
